enqcmss rbx, [r15 + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rax + rsi * 1  + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rax + rsi * 1  + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rax + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rax + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [r15 + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [r15 + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rax + r15 + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rax + r15 + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rax + rsi * 2 + 0xFFFF2] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rax + rsi * 2 + 0xFFFF2] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rax + rsi * 4 + 0xFFFF4] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rax + rsi * 4 + 0xFFFF4] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rax + rsi * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rax + rsi * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rsp + rax * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [rsp + rax * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
